File,uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,MoundID,Date,BurialMoundAuthor,Type_Adela,TypeNotes,Source,DescriptionOfMoundOrLocale,LanduseAroundMound,LanduseAroundMoundNote,LanduseOnTopOfMound,LanduseOnTopOfMoundNote,PositionInTheLandscape,PositionInTheLandscapeNotes,Prominence,ProminenceNote,Latitude,Longitude,Northing,Easting,Accuracy,HandheldGPSPoint,Elevation,FacingDirectionForPhoto,NotesAndPhotoID,Photo,HeightMax,DiameterMax,HeightMin,DiameterMin,OtherDimension,ShapeNotes,AssociatedFeatureOrMaterial,SurfaceMaterialDescription,SampleCollected,ChronologyEstimate,AssociatedFeatureOrMaterialPhoto,Condition,ConditionNotes,PrincipalSourceOfImpact,PrincipalSourceOfImpactNote,OtherSourcesOfImpact,ArchaeologicalPotential,ArchaeologicalPotentialNotes,MostRecentDamageWhat,MostRecentDamageWhatNotes,MostRecentDamageWithin,MostRecentDamageWithinNotes,RTDescription,CommentsAndRecommendations,CRMPhotos,geospatialcolumn
MoundsW1-20180918.csv,1000021536902511936,9675,Petra Janouchova,2018-09-14 05:21:59.542 GMT,Petra Janouchova,2018-09-14 05:21:59 GMT,9675,14 Sep,Petra Janouchova,Extinct Burial Mound,,Legacy verification,grass/soil colour lighter than surrounding field; small to medium sized stones scattered about;,Annual agriculture,,Annual agriculture,,Valley Bottom or Plain,,Nil,,42.24291378,26.83136045,4676761.002,486086.9153,3,34,288,West,ext 749,files/app/3519f5da-66bc-4069-bd80-c0b0020c7982_image-1536902872030.original.jpg,0.1,10,0,8,,,,,No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Last year,,NA,,,POINT(486086.915257 4676761.001947)
MoundsW1-20180918.csv,1000021536905751615,9676,Petra Janouchova,2018-09-14 06:15:54.740 GMT,Petra Janouchova,2018-09-14 06:17:26 GMT,9676,14 Sep,Petra Janouchova,Burial Mound,,Survey,"overgrown with old vegetation, small rocks scattered around, found from Google Maps satellite image, as we were using to navigate around the forest",Pasture,,Scrub,,Hilltop,,Medium,,42.24625462,26.81459222,4677134.821,484704.3107,3,35,313,North,ext no 751,files/app/b627250a-1c3c-496c-9468-6e9973d7cc94_image-1536906338501.original.jpg,0.5,21,0.5,17,,circular,,,No,,,2 - minor damage,,Other,old vegetative overgrowth),looting - RT,3 - impaired,,Other,specify in Annotation (vegetation overgrowth),Unknown,,"01,rectangle,2,1.5,0.3,manually excavated shallow trench (old)",,files/app/927d715c-aadb-4868-9580-4e3875a88c65_image-1536906221379.original.jpg (ext 750),POINT(484704.31067 4677134.820621)
MoundsW1-20180918.csv,1000031536906625580,8268,Adela Sobotkova,2018-09-14 06:30:30.889 GMT,Adela Sobotkova,2018-09-14 06:32:47 GMT,8268,14 Sep,Adela Sobotkova,Burial Mound?,,Survey,mound like feature by the dirt road. irregular shape. scrub bushes on top,Pasture,,Pasture,grassland (scrub and pasture,Lower slope,,Low,,42.10478733,26.83081495,4661424.596,486011.5056,3,39,153,West,48,files/app/9a2198ef-76ab-4fff-94e1-e905a788fac2_image-1536906638877.original.jpg,1.2,8,NA,6,,,,,No,,,0 - No observation,not relevant as the feature seems manmade,Anthropogenic,Road cut,,4 - minimal,,Agriculture,,Last year,,NA,,,POINT(486011.505602 4661424.596321)
MoundsW1-20180918.csv,1000021536906655081,9677,Petra Janouchova,2018-09-14 06:31:00.241 GMT,Petra Janouchova,2018-09-14 06:31:00 GMT,9677,14 Sep,Petra Janouchova,Uncertain Feature,,Survey,"pile of large rock slabs, almost resembling a dolmen or burial chamber verify with Bara; slightly elevated",Pasture,,Scrub,,Hilltop,,Medium,,42.24592147,26.81420413,4677097.899,484672.2137,3,36,310,South,ext 759,files/app/82b65c47-22bf-4789-8ecd-b025f2b95f27_image-1536907848791.original.jpg,0.5,12,0.3,10,,,,"medium to large sized rocks/stone slabs
possible pick marks on largest central stone slab (see ext 752-758)
dimensions of largest slab: 1.2x1.40x0.3m - flat, rectangular stone similar to stones typically used as a ceiling for dolmen/burial chamber - very heavy, 5-6 men prob. needed",No,,files/app/555c08dc-aadf-4492-aee5-92cbdf35c991_image-1536907356496.original.jpg - files/app/a7e3ce13-eaf8-4be9-9914-4fb9892deda5_image-1536907428696.original.jpg - files/app/b1403faa-546d-4093-8abb-9b514b679ff5_image-1536907342351.original.jpg - files/app/e6ff1724-f677-44ce-8cf2-bf334be38918_image-1536907446561.original.jpg,4 - seriously damaged,,Other,specify in Annotation) (looting if confirmed as burial mound by Bara; vegetative overgrowth),,3 - impaired,,Other,specify in Annotation),Unknown,,NA,"robbed a long time ago
not in-situ",,POINT(484672.213732 4677097.899494)
MoundsW1-20180918.csv,1000031536907524957,8269,Adela Sobotkova,2018-09-14 06:45:28.076 GMT,Adela Sobotkova,2018-09-14 06:45:28 GMT,8269,14 Sep,Adela Sobotkova,Other,tank emplacement or resoivor),Survey,tankodrom above g sharkovo,Pasture,,Pasture,grassland,Lower slope,,Low,,42.10384314,26.82863624,4661320.12,485831.1561,3,40,321,South,48-51,files/app/83bdebf7-df37-4e4e-9349-9148ef6be7a6_image-1536907974252.original.jpg - files/app/9a19b5d6-1797-4de8-bd49-941b0f3afe54_image-1536908014149.original.jpg,0.8,10,NA,8,pit itself is 6x4x1.5; rim is 12 X 8x0.8,,,,No,,,0 - No observation,not applied,Anthropogenic,,,4 - minimal,,Post-depositional,,Unknown,,NA,,,POINT(485831.156053 4661320.120292)
MoundsW1-20180918.csv,1000021536908108062,9678,Petra Janouchova,2018-09-14 06:55:16.586 GMT,Petra Janouchova,2018-09-14 06:55:16 GMT,9678,14 Sep,Petra Janouchova,Extinct Burial Mound,,Survey,"fields near the spot called Mogilite 1.3 km away, seen from satellite image, extinct, only scattered stones and bush",Pasture,,Scrub,,Hilltop,,Nil,,42.24626509,26.81382435,4677136.121,484640.9658,3,37,310,Northeast,"ext 760, 761",files/app/774e790f-b558-459c-aefb-91d10c2e91a0_image-1536908632496.original.jpg - files/app/dffed8d8-338e-4ed7-a5a9-df083d98e4dd_image-1536908591601.original.jpg,0.1,20,NA,15,,,,"large scattered stones, overgrown with scrub",No,,,5 - extinct or near extinct,,Agriculture,,,5 - none or nearly none,,Agriculture,,Unknown,,NA,,,POINT(484640.965825 4677136.121075)
MoundsW1-20180918.csv,1000031536908472465,8270,Adela Sobotkova,2018-09-14 07:01:20.201 GMT,Adela Sobotkova,2018-09-14 07:01:20 GMT,8270,14 Sep,Adela Sobotkova,Other,bunker,Survey,"bunker on hill North slope above g sharkovo, fig tree in west facing entry, bricks and concrete debris around",Pasture,,Pasture,grassland,Upper slope,,Medium,,42.10313088,26.82798825,4661241.146,485777.4194,3,41,321,East,52-62,files/app/5e443a07-c630-4fe8-86a6-88aabe60bafd_image-1536908588312.original.jpg,2.2,20,NA,NA,,,Stone wall (krepis),concrete wall dromos leads into a bunker,No,1980,,0 - No observation,,Post-depositional,,fig tree grows in entryway,No observation,,Post-depositional,,Unknown,,NA,,,POINT(485777.419404 4661241.145992)
MoundsW1-20180918.csv,1000031536909381295,8271,Adela Sobotkova,2018-09-14 07:16:34.207 GMT,Adela Sobotkova,2018-09-14 07:16:34 GMT,8271,14 Sep,Adela Sobotkova,Extinct Burial Mound,,Legacy verification,mound converted into bunker with a North facing steps entry made of concrete blocks. RT on South side,Pasture,,Pasture,grassland,Upper slope,,Medium,,42.10285154,26.82734142,4661210.238,485723.8742,3,42,324,Southwest,63-64,files/app/1efccfe0-43f2-41f6-aa09-077d3514c538_image-1536909476140.original.jpg,2,16,1,NA,,,,,No,,,5 - extinct or near extinct,,Other,military: bunker from cold war built in burial mound),looting - maybe,5 - none or nearly none,,Looting,,Other,from cold war,"01,oval,3,2.5,1,manually excavated trench",,,POINT(485723.874204 4661210.237823)
MoundsW1-20180918.csv,1000021536911541401,9679,Petra Janouchova,2018-09-14 07:52:36.486 GMT,Petra Janouchova,2018-09-14 07:52:36 GMT,9679,14 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"small to medium stones scattered atop and around mound, Mogilite",Annual agriculture,sunflower field,Scrub,,Hilltop,,High,,42.23670216,26.81855404,4676073.473,485028.8929,3,38,303,Southeast,"ext 762,763",files/app/61e58d0f-14e2-4a5d-a1c5-2bc846e2aa8f_image-1536912210267.original.jpg - files/app/9fe67166-34c2-4384-8843-d319555b1775_image-1536912224124.original.jpg,2,40,2,35,,,,,No,,,3 - damaged,,Looting,,vegetation overgrowth,3 - impaired,,Looting,,Unknown,,"01,rectangle,3,2,1,manually excavated trench;02,rectangle,1,0.5,0.5,manually excavated shallow trench",,"files/app/080ae3c1-f852-4651-8430-29f4f4411e84_image-1536912305299.original.jpg (ext 764, 765) - files/app/9eeaa620-726e-4d9e-9640-dd3ddd2e0fad_image-1536912349463.original.jpg",POINT(485028.892925 4676073.472567)
MoundsW1-20180918.csv,1000031536911644231,8272,Adela Sobotkova,2018-09-14 07:54:09.401 GMT,Adela Sobotkova,2018-09-14 07:54:09 GMT,8272,14 Sep,Adela Sobotkova,Other,tank emplacement ),Survey,extremely large tank emplacement,Pasture,,Pasture,grassland,Upper slope,,Medium,,42.09866981,26.81534689,4660748.01,484731.1134,3,43,332,North,82-83,files/app/5c2894fd-ce94-46c2-8aa9-24cbfa012821_image-1536912046016.original.jpg,2,16,NA,NA,pit 14x8x1,,,,No,,,0 - No observation,not relevant as it is a tank emplacement,Other,military),,4 - minimal,,Other,specify in Annotation (military),Other,cold war,NA,,,POINT(484731.113362 4660748.00975)
MoundsW1-20180918.csv,1000041536911688468,8527,Bara Weissova,2018-09-14 07:54:57.840 GMT,Bara Weissova,2018-09-14 07:54:57 GMT,8527,14 Sep,Bara Weissova,Burial Mound,,Legacy verification,"behind electric fence, but we entered the area anyway",Pasture,,Forest,,Upper slope,,Medium,,42.08886098,26.99014082,4659642.481,499184.6229,3,294,395,North,,files/app/c475bc63-775e-467e-9d42-941f3c605805_image-1536912313132.original.jpg,4,50,3.5,45,,,Other,large stones on E side - from the mound ?,No,,files/app/280b863c-8704-4841-ae64-99db1cf4b49f_image-1536912054011.original.jpg,2 - minor damage,,Looting,,bioturbation,2 - good,,Not available,,Unknown,,"01,oval,1.5,1.5,0.4,manually excavated shallow trench",,files/app/64deef1e-527a-41c3-82b5-5e9767e27b19_image-1536912439850.original.jpg - files/app/d285d004-19cc-444a-b00f-2f4ce2c73d40_image-1536911879019.original.jpg,POINT(499184.622939 4659642.480776)
MoundsW1-20180918.csv,1000031536912182520,8273,Adela Sobotkova,2018-09-14 08:03:07.687 GMT,Adela Sobotkova,2018-09-14 08:04:15 GMT,8273,14 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,overgrown large mound with a ditch/driveway around the base and elevation point on top with 1935 in the concrete. Tumbitsa. stone fragments on South side about 50cm slab like stones,Pasture,,Scrub,,Hilltop,,High,,42.09811576,26.81441148,4660686.662,484653.6315,3,44,339,West,85-87,files/app/6644597b-f9d9-4846-8e30-c7020ada85aa_image-1536912304926.original.jpg,4,25,NA,NA,,,Other,driveway/ditch of 4 m and 0.5m deep around the base,No,,,2 - minor damage,minor-medium damage as trench does not descend far into the mound due to its overall height,Looting,,,1 - full,,Looting,,Unknown,,"01,oval,6,4,1.2,manually excavated trench with a lot of stones in trench and near elevation point;02,overgrown",,files/app/5fa2660f-c9bd-4aec-82a9-3a9302785ada_image-1536912974050.original.jpg,POINT(484653.631504 4660686.661635)
MoundsW1-20180918.csv,1000021536912535816,9680,Petra Janouchova,2018-09-14 08:09:00.978 GMT,Petra Janouchova,2018-09-14 08:09:00 GMT,9680,14 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"flatter mound adjacent to 9679, overgrown with small bushes and some small to medium stones scattered about, ploughed over in the past, place called Mogilite, S of the 9679",Annual agriculture,,Scrub,,Hilltop,,Medium,,42.23686174,26.81899991,4676091.114,485065.7193,16,39,304,South,ext 766,files/app/71f280b5-bce1-4bf0-8402-5a95f49f17b9_image-1536912794647.original.jpg,0.5,20,NA,9,,partly cut off by agriculture,,,No,,,3 - damaged,,Agriculture,,vegetation overgrowth,3 - impaired,,Agriculture,,Unknown,,NA,,,POINT(485065.719264 4676091.114043)
MoundsW1-20180918.csv,1000031536914537181,8274,Adela Sobotkova,2018-09-14 08:42:22.404 GMT,Adela Sobotkova,2018-09-14 08:42:49 GMT,8274,14 Sep,Adela Sobotkova,Burial Mound,,Local informant,stoney mound with canal on its North side,Pasture,,Pasture,grassland (pasture scrub and stones,Lower slope,,Low,,42.09774156,26.80818132,4660646.251,484138.3635,3,45,319,North,104-106,files/app/162700da-f642-43ab-945f-f54cc30d53fb_image-1536914904769.original.jpg,1.1,12,NA,NA,,,,,No,,,2 - minor damage,,Agriculture,or military),,2 - good,,Agriculture,,Unknown,,NA,,,POINT(484138.363521 4660646.251248)
MoundsW1-20180918.csv,1000021536915064965,9681,Petra Janouchova,2018-09-14 08:51:23.905 GMT,Petra Janouchova,2018-09-14 08:51:23 GMT,9681,14 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"surrounded by sunflower fields,",Annual agriculture,,Scrub,,Hilltop,,High,,42.22943809,26.81542429,4675267.473,484768.9111,3,40,271,Southwest,"ext 773, 774",files/app/c7af6ad8-e64a-4a4a-8709-76e490491e9a_image-1536915476826.original.jpg,2.5,25,NA,NA,,,,,No,,,3 - damaged,,Looting,,vegetation overgrowth,3 - impaired,,Looting,,Unknown,,"01,rectangle,4,4,0.5,manually excavated large shallow trench",ext 772,files/app/ed84aefa-7ae6-4342-8d9e-baf27b4d040b_image-1536915355834.original.jpg,POINT(484768.911127 4675267.47273)
MoundsW1-20180918.csv,1000031536915253659,8275,Adela Sobotkova,2018-09-14 08:54:18.853 GMT,Adela Sobotkova,2018-09-14 08:55:18 GMT,8275,14 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,,Annual agriculture,,Pasture,grassland,Upper slope,,Medium,,42.09770941,26.80416712,4660643.435,483806.4182,3,46,234,Southwest,109-110,files/app/05805685-d4d8-42f2-aa95-e19596648446_image-1536915323609.original.jpg,1.5,20,NA,NA,,,,,No,,,3 - damaged,,Looting,,animal activity,3 - impaired,,Looting,,Last year,,"01,round crater,3,1,manually excavated trench",,,POINT(483806.418232 4660643.434651)
MoundsW1-20180918.csv,1000031536916156559,8276,Adela Sobotkova,2018-09-14 09:09:21.793 GMT,Adela Sobotkova,2018-09-14 09:09:21 GMT,8276,14 Sep,Adela Sobotkova,Extinct Burial Mound,,Legacy verification,small mound with Rock filled trench on top. lozenge shape,Annual agriculture,,Scrub,,Upper slope,,Medium,,42.09785351,26.80131387,4660659.978,483570.5181,3,47,338,South,111-113,files/app/1c0e67c5-cd4d-4d54-885e-a1a03d696cdd_image-1536916216830.original.jpg,0.7,12,NA,NA,,,,,No,,,4 - seriously damaged,basically extinct,Agriculture,,,4 - minimal,,Agriculture,,Unknown,,NA,,,POINT(483570.518072 4660659.978199)
MoundsW1-20180918.csv,1000041536916312016,8528,Bara Weissova,2018-09-14 09:11:57.248 GMT,Bara Weissova,2018-09-14 09:11:57 GMT,8528,14 Sep,Bara Weissova,Burial Mound,,Legacy verification,in the border area next to a dirt road,Pasture,,Pasture,grassland,Valley Bottom or Plain,,High,,42.05407923,26.99531491,4655780.619,499612.3204,3,295,421,North,,files/app/519496c7-1a06-4507-be69-f482df21676b_image-1536916559294.original.jpg,2,25,NA,20,,,Other,stones all over the surface,No,,,3 - damaged,,Looting,,"military activity, geodetic point on top, concrete pole NE",3 - impaired,,Looting,,Unknown,,"01,elongated,18,2,0.6,manually excavated trench;02,elongated,15,2.5,0.4,manually excavated shallow trench",,files/app/2b400b3d-2f94-4886-afa8-cc45ea558b9c_image-1536916757129.original.jpg - files/app/5553f02f-4ef2-4191-add8-205a67f83986_image-1536916845881.original.jpg,POINT(499612.320398 4655780.619228)
MoundsW1-20180918.csv,1000021536917109393,9682,Petra Janouchova,2018-09-14 09:25:14.117 GMT,Petra Janouchova,2018-09-14 09:27:04 GMT,9682,14 Sep,Petra Janouchova,Uncertain Feature,,Survey,pile of small to medium sized stones,Annual agriculture,sunflower field,Scrub,,Upper slope,,Low,,42.22975058,26.81500093,4675302.246,484734.0503,3,41,276,South,ext 776,files/app/ec922182-5731-4fa9-8d39-ecc173ff03a8_image-1536917407702.original.jpg,0.1,5,NA,2,,,,,No,,,0 - No observation,,No observation,,,4 - minimal,,Not available,,Unknown,,NA,,,POINT(484734.050335 4675302.245923)
MoundsW1-20180918.csv,1000031536918467037,8277,Adela Sobotkova,2018-09-14 09:47:54.592 GMT,Adela Sobotkova,2018-09-14 09:47:54 GMT,8277,14 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,large mound in middle of forest that has the north side cut away 10x10x2 and trench on East side,Forest,,Forest,,Lower slope,,Low,,42.10390706,26.80610135,4661331.2,483967.923,3,48,350,North,121-125,files/app/793f9d4d-d009-490e-a93a-26bc4ca8aa44_image-1536918555080.original.jpg,2.7,25,NA,NA,,,,,No,,,4 - seriously damaged,,Looting,,,3 - impaired,,Looting,,Unknown,,1 square Indent 10x10x2 ; 2 kidney shape 4x1.5x1,,files/app/79e3fa14-fc4c-4cd9-a7e7-1e172f47e31e_image-1536919071087.original.jpg,POINT(483967.923042 4661331.199841)
MoundsW1-20180918.csv,1000041536919113068,8529,Bara Weissova,2018-09-14 09:58:42.009 GMT,Bara Weissova,2018-09-14 09:58:42 GMT,8529,14 Sep,Bara Weissova,Other,,Legacy verification,"might have been a geodetic point, not found",Pasture,,Pasture,grassland,Valley Bottom or Plain,,High,,42.07322904,26.95203834,4657907.926,496032.4866,3,296,376.1,West,,files/app/fdca88ee-72e0-420b-b967-26c9fdc8d87f_image-1536919190365.original.jpg,0,0,NA,NA,,,,,No,,,0 - No observation,,No observation,,,No observation,,Not available,,Unknown,,NA,,,POINT(496032.486631 4657907.926137)
MoundsW1-20180918.csv,1000021536919725694,9683,Petra Janouchova,2018-09-14 10:08:53.578 GMT,Petra Janouchova,2018-09-14 10:08:53 GMT,9683,14 Sep,Petra Janouchova,Burial Mound,,Survey,"completely overgrown, surrounded by sunflower field, scattered small to medium sized stones, partially destroyed by pathway on eastern side,",Annual agriculture,,Scrub,,Hilltop,,High,,42.22486114,26.80764868,4674760.698,484126.1249,40,42,258,West,"ext 777,778",files/app/9915e8e9-5a3d-4fbe-a694-86fb9579cd22_image-1536920159274.original.jpg - files/app/fd6f32b8-9925-4a45-98b6-c35c9643587c_image-1536920137451.original.jpg,2.5,30,2,NA,,,,,No,,,3 - damaged,,Looting,,"vegetation overgrowth, damaged by pathway on eastern side",2 - good,,Other,specify in Annotation (vegetation overgrowth),Unknown,,"01,circle, 2,2,0.2,manually excavated large shallow overgrown trench;02,circle,1,1,0.5,manually excavated small shallow overgrown trench",,files/app/ce09121f-d850-45d2-9a4b-59e8425e27e9_image-1536920283626.original.jpg,POINT(484126.124855 4674760.697575)
MoundsW1-20180918.csv,1000041536920438214,8530,Bara Weissova,2018-09-14 10:20:45.907 GMT,Bara Weissova,2018-09-14 10:20:45 GMT,8530,14 Sep,Bara Weissova,Burial Mound,,Legacy verification,in the midst of a ploughed field,Annual agriculture,,Forest,,Lower slope,,Low,,42.06760756,26.94722642,4657284.006,495634.0471,3,297,338,East,,files/app/58289270-41b7-4bb5-a1a4-bc0f699264b2_image-1536920930759.original.jpg,2.5,33,NA,28,,,,,No,,,3 - damaged,,Looting,,"agriculture, bioturbation",3 - impaired,,Looting,,Last year,,"01,rectangle,2.5,2.1.4,manually excavated trench (measurements from the top)",,files/app/cb6c3c34-3e80-47de-9695-46a33020e8d4_image-1536920849528.original.jpg - files/app/e6f39cac-c53f-40fa-9c2d-3247d0e62479_image-1536920611042.original.jpg,POINT(495634.047076 4657284.006422)
MoundsW1-20180918.csv,1000021536921916629,9684,Petra Janouchova,2018-09-14 10:45:18.966 GMT,Petra Janouchova,2018-09-14 10:45:18 GMT,9684,14 Sep,Petra Janouchova,Uncertain Feature,,Survey,"large pile of medium to large stones, other stones scattered about, surrounded by sunflower field
ext no 792 prominence facing SW",Annual agriculture,,Scrub,,Hilltop,,High,,42.22368493,26.81328115,4674629.065,484590.6611,40,43,266,South,ext 786,files/app/dab1daee-bb1e-4a12-a98b-067cd2384b92_image-1536921990687.original.jpg,0.5,10,0.2,10,,,,"ext no 787, 788 detail
ext no 789 prominence facing SW
1.3x1x0.4 largest stone dimensions - possible plaster layer therefore possible part/ceiling of burial chamber ext no 790, 791",No,,,0 - No observation,,Agriculture,,vegetation overgrowth,3 - impaired,,Other,specify in Annotation),Unknown,,NA,,,POINT(484590.661091 4674629.0654)
MoundsW1-20180918.csv,1000031536922082858,8278,Adela Sobotkova,2018-09-14 10:48:08.108 GMT,Adela Sobotkova,2018-09-14 10:48:08 GMT,8278,14 Sep,Adela Sobotkova,Other,bunker,Legacy verification,concrete bunker above ground,Forest,,Pasture,grassland,Upper slope,,Medium,,42.10906703,26.79590272,4661906.08,483126.0401,4,49,377,West,129-130,files/app/3a70dcc1-7fce-4231-95f2-654d1f879f44_image-1536922173296.original.jpg,2.2,5,NA,NA,,,,,No,,,0 - No observation,not relevant: modern structure,Construction,military construction),,No observation,,Infrastructure,,Unknown,,NA,,,POINT(483126.040142 4661906.0802)
