"","uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","MoundID","Date","BurialMoundAuthor","TypeClean","Type Note","Source","DescriptionOfMoundOrLocale","LanduseAroundMound","LanduseAroundMoundNote","LanduseOnTopOfMound","LanduseOnTopOfMoundNote","PositionInTheLandscape","MoundProminence","Latitude","Longitude","Northing","Easting","Accuracy","HandheldGPSPoint","Elevation","FacingDirectionForPhoto","NotesAndPhotoID","Photo","HeightMax","DiameterMax","HeightMin","DiameterMin","OtherDimension","ShapeNotes","AssociatedFeatureOrMaterial","SurfaceMaterialDescription","SampleCollected","ChronologyEstimate","AssociatedFeatureOrMaterialPhoto","Condition","PrincipalSourceOfImpact","OtherSourcesOfImpact","ArchaeologicalPotential","MostRecentDamageWhat","MostRecentDamageWhat 2","MostRecentDamageWithin","MostRecentDamageWithin 2","RTDescription","CommentsAndRecommendations","CRMPhotos","geospatialcolumn"
"106",1000101663573858688,9852,"Angel Grigorov","2022-09-19 07:51:01.856 GMT","Angel Grigorov",2022-09-19 08:08:45,9852,"19 Sep","Angel Grigorov","Burial Mound?",NA,"Legacy verification","The mound is located on a hilltop, surrounded by grass and lavender fields, and a dirt road from the east. There is a concrete marker on the top. The mound is konikal shaped with a round base. All the surface is covered with  bushes and big quarcic stones, which are the same as the stones around the field.","Perennial agriculture","e.g orchard or vineyard","Scrub",NA,"Hilltop","High",42.0414366666667,26.628515,4654443.6544148,469254.440923418,1.3,"033","295","West","0013 to 0014","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9852_1.jpg''}}",2,"12",NA,NA,NA,NA,NA,"none","No",NA,NA,"1 - pristine","Erosion",NA,"3 - impaired","No observation",NA,"Not relevant",NA,NA,NA,NA,"POINT(469254.440923 4654443.654415)"
"107",1000061663575224192,8619,"Mathias Kaas","2022-09-19 08:13:49.393 GMT","Mathias Kaas",2022-09-19 08:16:47,8619,"19 Sep","Mathias Kaas","Other",NA,"Legacy verification","Observation point situated in the middle of military trenches","Scrub",NA,"Pasture","grassland","Hilltop","Super prominent",41.97784,26.7442633333333,4647347.45533248,478813.14333288,1.3,"050",NA,"South","109","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8619_1.jpg''}}",3,"50",NA,NA,NA,"set of military installations, trenches lead further south, east and west",NA,"concrete structures","No","modern military  installations",NA,"0 - No observation","Construction","military installations","5 - none or nearly none","Other","specify in Annotation)","Unknown",NA,NA,"military trenches and observation point which looks like a mount from the distance","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8619_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8619_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8619_3.jpg''}}","POINT(478813.143333 4647347.455332)"
"108",1000021663577909888,8759,"Adela Sobotkova","2022-09-19 08:58:35.140 GMT","Adela Sobotkova",2022-09-19 09:00:35,8759,"19 Sep","Adela Sobotkova","Burial Mound",NA,"Legacy verification","heavily overgrown mound next to the dirt road at babini gnezdi, with RT on top, hard to see hard to access, geodetic point on top next to RT","Pasture","grassland","Forest","scrub","Hilltop","Medium",42.0012533333333,26.7800916666667,4649938.76763003,481788.067555927,1.3,"27","495","Northeast","202, 20","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8759_1.jpg''}}",2.4,"17",NA,NA,NA,NA,NA,"none visible","No",NA,NA,"3 - damaged","Looting","trees growing","3 - impaired","Looting",NA,"Unknown",NA,"1,round,2.5,1.0m deep in top center of mound. overgrown with scrub.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8759_1.jpg''}}","POINT(481788.067556 4649938.76763)"
"109",1000101663579181056,9853,"Angel Grigorov","2022-09-19 09:19:46.292 GMT","Angel Grigorov",2022-09-19 09:33:57,9853,"19 Sep","Angel Grigorov","Burial Mound",NA,"Legacy verification","A little mound located in a scrubby forrest, with dirt road passing North of it. A huge dig whole deforms the mound which seemed to be spherical in the past.","Forest",NA,"Forest",NA,"Valley Bottom or Plain","Low",42.0451183333333,26.6536833333333,4654843.69150141,471339.128587534,1.1,"034","308","North","0015 to 0018","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9853_1.jpg''}}",1,"20",NA,"(The measures are not quite good because it was difficult to take them.)",NA,NA,NA,"none","No",NA,NA,"4 - seriously damaged","Looting",NA,"1 - full","Looting",NA,"Unknown",NA,"On the top of the mound two rubber trenches. The bigger is in the centre of the mound, and the smaller is next to it but in the SW periphery. Dimensions of the bigger one: 2.5 x 2 m and 1 m deep. The smaller is 1.5 x 1 m and 0.5 m deep.
01,oblong,2.5m,2m,1m,manually excavated hole.
02,rectangular,1.5m,1m,0.5, manually excavated hole.
",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9853_1.jpg''}}","POINT(471339.128588 4654843.691501)"
"110",1000021663580661888,8760,"Adela Sobotkova","2022-09-19 09:44:27.044 GMT","Adela Sobotkova",2022-09-19 09:44:55,8760,"19 Sep","Adela Sobotkova","Burial Mound",NA,"Legacy verification","downslope SW of babini gnezda a low but well preserved mound just by the dirt road","Pasture","grassland","Pasture","grassland (scrub and trees on periphery","Lower slope","Low",41.9981133333333,26.7740533333333,4649591.43871401,481287.076622436,1.4,"28","457","Northwest","204","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8760_1.jpg''}}",2.5,"18",1,"15",NA,"oval",NA,"none","No",NA,NA,"2 - minor damage","Erosion","none","2 - good","Post-depositional",NA,"Unknown",NA,"no RTs",NA,NA,"POINT(481287.076622 4649591.438714)"
"111",1000101663581776384,9854,"Angel Grigorov","2022-09-19 10:03:04.486 GMT","Angel Grigorov",2022-09-19 10:09:38,9854,"19 Sep","Angel Grigorov","Burial Mound?",NA,"Survey","Located in a flat plain surrounded by a scrubs and bushes. In the Southwest is disturbed by long military trench with stonewalls.","Scrub",NA,"Scrub",NA,"Valley Bottom or Plain","Low",42.0448166666667,26.6536816666667,4654810.19802782,471338.855069479,1.2,"035","314","Southwest","0019 to 0022","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9854_1.jpg''}}",1.6,"20",NA,NA,NA,"Highly deformed by the military trench.",NA,"none","No",NA,NA,"3 - damaged","Other (Military trench)","Military","4 - minimal","Other","specify in Annotation) (Military activity )","Last month",NA,"1,wormshaped,1m,5m,military trench",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9854_1.jpg''}}","POINT(471338.855069 4654810.198028)"
"112",1000101663586871296,9855,"Angel Grigorov","2022-09-19 11:27:54.423 GMT","Angel Grigorov",2022-09-19 11:43:08,9855,"19 Sep","Angel Grigorov","Burial Mound",NA,"Legacy verification","Little round and spherical mound. There are a lot of little stones on the surface. The vicinity is burned bushes and trees, preparing the field for ploughing. East of the mound is a massive pile of stones erects, which are gathered here by cleaning the field.","Scrub",NA,"Scrub",NA,"Upper slope","Medium",42.0497983333333,26.6515183333333,4655364.03943202,471162.071504365,1.3,"036","334","Southeast","0023 to 0024","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9855_1.jpg''}}",2,"20",0.7,NA,NA,NA,NA,"none","No",NA,NA,"2 - minor damage","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(471162.071504 4655364.039432)"
"113",1000101663589105664,9856,"Angel Grigorov","2022-09-19 12:05:07.826 GMT","Angel Grigorov",2022-09-19 12:10:07,9856,"19 Sep","Angel Grigorov","Extinct Burial Mound","We served the whole aria and didn''t find anything. )","Legacy verification","The field was so scrubby and bushy so we couldn''t find our way to the point. We went around the area and found nothing. All around there were military structures.","Scrub",NA,"Scrub",NA,"Upper slope","Nil",42.051115,26.6505266666667,4655510.56377881,471080.605174082,1.1,"031","343","Northwest","0027","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9856_1.jpg''}}",0,"0",NA,NA,NA,NA,NA,"none","No",NA,NA,"0 - No observation","No observation",NA,"No observation","Unknown",NA,"Unknown",NA,NA,NA,NA,"POINT(471080.605174 4655510.563779)"
"114",1000031663650280832,8623,"Verka Dolezalkova","2022-09-20 05:04:46.048 GMT","Verka Dolezalkova",2022-09-20 05:06:14,8623,"20 Sep","Verka Dolezalkova","Uncertain Feature",NA,"Survey","Possibly a mound. Used as farmers spot to put stones from the field. Trees on top.","Annual agriculture",NA,"Scrub",NA,"Upper slope","High",42.0712033333333,26.7148283333333,4657721.23632043,476409.097882505,1.5,"051",NA,"South","118","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8623_1.jpg''}}",0.7,"12",NA,NA,NA,NA,"Other","Loose stones","No",NA,NA,"0 - No observation","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last month",NA,NA,"Stones on the top of possible mound.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8623_1.jpg''}}","POINT(476409.097883 4657721.23632)"
"115",1000031663650842368,8624,"Verka Dolezalkova","2022-09-20 05:14:24.799 GMT","Verka Dolezalkova",2022-09-20 05:14:24,8624,"20 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","Situated of the southwest of Lalkovo village.","Annual agriculture",NA,"Scrub",NA,"Upper slope","High",42.0692716666667,26.7124,4657507.43547296,476207.491836718,1.6,"052",NA,"East","121","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8624_1.jpg''}}",1,"18",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,"Possible RT on top of mound In the middle but overgrown and impossible to trace borders.",NA,NA,"POINT(476207.491837 4657507.435473)"
"116",1000091663650991360,9857,"Sara Vejrup","2022-09-20 05:16:38.943 GMT","Sara Vejrup",2022-09-20 05:16:51,9857,"20 Sep","Sara Vejrup","Burial Mound",NA,"Legacy verification","located on a plain ploughed  field, located east of the road, on top of the mou d there is stones scattered and the farmes have slightly destroy the periphery of the mound","Annual agriculture",NA,"Pasture","grassland","Valley Bottom or Plain","High",42.0482516666667,26.6046466666667,4655209.17668986,467282.497368502,1.4,"038","262","Northwest","0001","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9857_1.jpg''}}",0.5,"11",NA,"10",NA,NA,NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last week",NA,NA,NA,NA,"POINT(467282.497369 4655209.17669)"
"117",1000021663652531840,8761,"Adela Sobotkova","2022-09-20 05:42:20.481 GMT","Adela Sobotkova",2022-09-20 05:44:00,8761,"20 Sep","Adela Sobotkova","Burial Mound",NA,"Legacy verification","Severely damaged mound in a pine forest between Razdel and Lalkovo. Accessible via field and dirt road from the northwest. Giant crater on top. Stony mound with many stones/quartz varying from brick to rugbyfootball-sized.","Forest",NA,"Forest",NA,"Upper slope","Low",42.0782016666667,26.6842633333333,4658507.14911151,473883.466921067,1.4,"29","240","Northeast","214-231","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8761_1.jpg''}}",2.5,"20",NA,NA,NA,"uneven shape,longer in the back,hence the longer diameter",NA,"stones on mound. Quarts. football-sized","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8761_1.jpg''}}","4 - seriously damaged","Looting",NA,"3 - impaired","Looting",NA,"Other","within 2 years)","01,round,5.5m.,1.6 deep. clear of vegetation;02,3.5m,1.5,0.7,channel to main RT with refuse at the end.refuse and discard on the northeastern side of the mound",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8761_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8761_2.jpg''}}","POINT(473883.466921 4658507.149112)"
"118",1000091663652562432,9858,"Sara Vejrup","2022-09-20 05:42:47.532 GMT","Sara Vejrup",2022-09-20 05:49:06,9858,"20 Sep","Sara Vejrup","Burial Mound",NA,"Legacy verification","big burial mound located on a upper slope and east from the road, surrounded by pasture and agricultural fields, the mound is heavily overgrown and dense","Pasture","grassland","Forest",NA,"Upper slope","High",42.0535416666667,26.5990266666667,4655798.69074546,466820.166129704,2,"039","263","North","0002","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9858_1.jpg''}}",1.5,"25",1,NA,NA,NA,NA,"none","No",NA,NA,"2 - minor damage","Erosion",NA,"2 - good","Other","specify in Annotation) (naturally overgrown )","Unknown",NA,NA,NA,NA,"POINT(466820.16613 4655798.690745)"
"119",1000061663652729344,8625,"Mathias Kaas","2022-09-20 05:45:40.109 GMT","Mathias Kaas",2022-09-20 05:45:47,8625,"20 Sep","Mathias Kaas","Uncertain Feature",NA,"Survey","Possible mound between features 8624 and 8626. Southwest of Lalkovo village.","Scrub",NA,"Pasture","grassland","Upper slope","Medium",42.061905,26.7055566666667,4656691.4391298,475638.541418575,1.5,"053",NA,"Southwest","122","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8625_1.jpg''}}",0.6,"16",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Animal activity",NA,"3 - impaired","Animal activity",NA,"Last year",NA,"Overgrown pasture",NA,NA,"POINT(475638.541419 4656691.43913)"
"120",1000061663653642240,8626,"Mathias Kaas","2022-09-20 06:00:51.757 GMT","Mathias Kaas",2022-09-20 06:01:09,8626,"20 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Big mound, fully overgrown with scrub on the west side of the mound. Situated  Southwest of Lalkovo village.","Scrub",NA,"Scrub",NA,"Hilltop","High",42.06597,26.706665,4657142.46197051,475731.790143092,1.5,"054",NA,"West","123","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8626_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8626_2.jpg''}}",3.5,"35",NA,NA,NA,NA,NA,"none","No",NA,NA,"2 - minor damage","Animal activity",NA,"3 - impaired","Animal activity",NA,"Unknown",NA,"Overgrown. possibly no RT",NA,NA,"POINT(475731.790143 4657142.461971)"
"121",1000091663654087808,9859,"Sara Vejrup","2022-09-20 06:08:15.918 GMT","Sara Vejrup",2022-09-20 06:08:24,9859,"20 Sep","Sara Vejrup","Burial Mound",NA,"Legacy verification","located on a plain, surrounded by wheat fields, and small trees at the base, east from the road, very big and 
prominent, farmers have damaged the base of the mound and there is a RT on the top of the mound","Annual agriculture",NA,"Scrub",NA,"Valley Bottom or Plain","Super prominent",42.0581033333333,26.5998733333333,4656304.8455286,466892.595756052,1.3,"0040","253","Northwest","0005 to 0007","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9859_1.jpg''}}",4,"30",3.5,"25",NA,NA,NA,"none","No",NA,NA,"3 - damaged","Looting",NA,"3 - impaired","Looting",NA,"Unknown",NA,"01 oval RT on top of the mound, 3x2x0.5m, manually excavated hole",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9859_1.jpg''}}","POINT(466892.595756 4656304.845529)"
"122",1000091663655846912,9860,"Sara Vejrup","2022-09-20 06:37:39.840 GMT","Sara Vejrup",2022-09-20 06:37:39,9860,"20 Sep","Sara Vejrup","Burial Mound?",NA,"Survey","small flat mound (flatted from agriculture) , on the upper slope, surrounded by wheat fields with scrub on top, east from the road, RT on the side of the mound 200 meters west of mound 9859","Annual agriculture",NA,"Scrub",NA,"Valley Bottom or Plain","Medium",42.059725,26.599495,4656485.04615263,466862.134673333,1.2,"041","247","Northwest","0008 to 0009","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9860_1.jpg''}}",1,"16",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Looting","agriculture","3 - impaired","Looting",NA,"Unknown",NA,"01 round, 2x0,6, manually excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9860_1.jpg''}}","POINT(466862.134673 4656485.046153)"
"123",1000061663656245248,8627,"Mathias Kaas","2022-09-20 06:44:10.497 GMT","Mathias Kaas",2022-09-20 06:44:38,8627,"20 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Overgrown mound with scrub SW of the Lalkovo Village. hard to find but we managed.","Scrub",NA,"Scrub",NA,"Upper slope","Nil",42.0561283333333,26.71569,4656047.21819428,476474.815153593,1.1,"055",NA,"Southeast","125","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8627_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8627_2.jpg''}}",1.5,"20",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Erosion",NA,"3 - impaired","Animal activity",NA,"Last month",NA,"No observation, densely overgrown.",NA,NA,"POINT(476474.815154 4656047.218194)"
"124",1000021663656606464,8762,"Adela Sobotkova","2022-09-20 06:50:14.491 GMT","Adela Sobotkova",2022-09-20 06:57:40,8762,"20 Sep","Adela Sobotkova","Burial Mound",NA,"Legacy verification","Mound on hilltop in fallowfield. Ploughed out with an indistinct outline.","Annual agriculture","fallow field","Annual agriculture","fallow field","Hilltop","High",42.08665,26.645355,4659457.79085683,470669.005220224,1.1,"30","236","West","239","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8762_1.jpg''}}",2.4,"40",NA,NA,NA,NA,NA,"modern brick and tile on top","No",NA,NA,"3 - damaged","Agriculture",NA,"1 - full","Agriculture",NA,"Last year",NA,NA,"Mound is ploughed up every year",NA,"POINT(470669.00522 4659457.790857)"
"125",1000091663657019392,9861,"Sara Vejrup","2022-09-20 06:57:04.491 GMT","Sara Vejrup",2022-09-20 07:03:24,9861,"20 Sep","Sara Vejrup","Burial Mound",NA,"Survey","surrounded by wheat fields, nearly extinct, heavily ploughed it is therefore hard to see the mound because it is almost completely flat and destroyed. (The mound is depicted in a top map M 1:5000 and is still visible on the satellite  maps.)","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Low",42.0576466666667,26.5997516666667,4656254.18881228,466882.291482853,1.2,"042","246","Southwest","0010","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9861_1.jpg''}}",0.2,"0 (unknown due to the ploughed field, that had made it very flat)",NA,NA,NA,NA,NA,"none","No",NA,NA,"5 - extinct or near extinct","Agriculture",NA,"5 - none or nearly none","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(466882.291483 4656254.188812)"
"126",1000061663657713408,8628,"Mathias Kaas","2022-09-20 07:08:43.139 GMT","Mathias Kaas",2022-09-20 07:09:19,8628,"20 Sep","Mathias Kaas","Extinct Burial Mound",NA,"Legacy verification","Reached the point from the legacy verification layer and there is nothing to see. South of Lalkovo village,","Scrub",NA,"Scrub",NA,"Upper slope","Nil",42.0575933333333,26.717235,4656209.45350648,476603.193779004,1.3,"056",NA,"Southeast","128","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8628_1.jpg''}}",0,"0",NA,NA,NA,NA,NA,"none","No",NA,NA,"0 - No observation","No observation",NA,"No observation","Unknown",NA,"Not relevant",NA,NA,NA,NA,"POINT(476603.193779 4656209.453506)"
"127",1000061663659121792,8629,"Mathias Kaas","2022-09-20 07:32:08.727 GMT","Mathias Kaas",2022-09-20 07:32:25,8629,"20 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Big mound overgrown on top. South of Lakova village","Scrub",NA,"Scrub",NA,"Upper slope","Medium",42.0509383333333,26.7231433333333,4655468.94924206,477089.675409504,1.3,"057",NA,"West","129","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8629_1.jpg''}}",4,"35",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Erosion","Big tree on top","3 - impaired","Animal activity",NA,"Unknown",NA,"Overgrown, large oaktree on top.
Possible Rt''s but they are not visible.",NA,NA,"POINT(477089.67541 4655468.949242)"
